code,name,year,month,year_month,up_count
301418,协昌科技,2024,3,2024-03,1
301418,协昌科技,2024,4,2024-04,1
301418,协昌科技,2024,5,2024-05,2
301418,协昌科技,2024,6,2024-06,2
301418,协昌科技,2024,7,2024-07,1
301418,协昌科技,2024,9,2024-09,2
301418,协昌科技,2024,10,2024-10,1
301419,阿莱德,2023,2,2023-02,2
301419,阿莱德,2023,3,2023-03,3
301419,阿莱德,2023,4,2023-04,3
301419,阿莱德,2023,5,2023-05,2
301419,阿莱德,2023,6,2023-06,5
301419,阿莱德,2023,7,2023-07,1
301419,阿莱德,2023,8,2023-08,1
301419,阿莱德,2023,9,2023-09,2
301419,阿莱德,2024,2,2024-02,6
301419,阿莱德,2024,3,2024-03,3
301419,阿莱德,2024,4,2024-04,1
301419,阿莱德,2024,5,2024-05,2
301419,阿莱德,2024,6,2024-06,1
301419,阿莱德,2024,8,2024-08,1
301419,阿莱德,2024,9,2024-09,1
301419,阿莱德,2024,10,2024-10,3
301419,阿莱德,2024,11,2024-11,3
301419,阿莱德,2024,12,2024-12,1
301419,阿莱德,2025,1,2025-01,1
301419,阿莱德,2025,2,2025-02,1
301419,阿莱德,2025,4,2025-04,1
301419,阿莱德,2025,7,2025-07,3
301419,阿莱德,2025,8,2025-08,1
301419,阿莱德,2025,9,2025-09,3
301421,波长光电,2023,8,2023-08,6
301421,波长光电,2023,9,2023-09,3
301421,波长光电,2023,10,2023-10,3
301421,波长光电,2023,11,2023-11,2
301421,波长光电,2024,2,2024-02,5
301421,波长光电,2024,4,2024-04,3
301421,波长光电,2024,5,2024-05,2
301421,波长光电,2024,6,2024-06,1
301421,波长光电,2024,7,2024-07,1
301421,波长光电,2024,8,2024-08,2
301421,波长光电,2024,9,2024-09,3
301421,波长光电,2024,10,2024-10,5
301421,波长光电,2024,11,2024-11,3
301421,波长光电,2025,1,2025-01,1
301421,波长光电,2025,2,2025-02,1
301421,波长光电,2025,3,2025-03,3
301421,波长光电,2025,5,2025-05,3
301421,波长光电,2025,6,2025-06,4
301421,波长光电,2025,7,2025-07,1
301421,波长光电,2025,8,2025-08,4
301421,波长光电,2025,9,2025-09,5
301421,波长光电,2025,10,2025-10,2
301421,波长光电,2025,12,2025-12,3
301428,世纪恒通,2023,5,2023-05,2
301428,世纪恒通,2023,6,2023-06,2
301428,世纪恒通,2023,7,2023-07,1
301428,世纪恒通,2023,8,2023-08,5
301428,世纪恒通,2023,11,2023-11,2
301428,世纪恒通,2023,12,2023-12,1
301428,世纪恒通,2024,1,2024-01,1
301428,世纪恒通,2024,2,2024-02,5
301428,世纪恒通,2024,3,2024-03,1
301428,世纪恒通,2024,4,2024-04,1
301428,世纪恒通,2024,5,2024-05,3
301428,世纪恒通,2024,6,2024-06,3
301428,世纪恒通,2024,7,2024-07,2
301428,世纪恒通,2024,9,2024-09,2
301428,世纪恒通,2024,10,2024-10,1
301428,世纪恒通,2024,12,2024-12,3
301428,世纪恒通,2025,1,2025-01,1
301428,世纪恒通,2025,2,2025-02,3
301428,世纪恒通,2025,3,2025-03,2
301428,世纪恒通,2025,5,2025-05,2
301428,世纪恒通,2025,6,2025-06,1
301429,森泰股份,2023,4,2023-04,1
301429,森泰股份,2023,5,2023-05,1
301429,森泰股份,2023,7,2023-07,2
301429,森泰股份,2023,8,2023-08,4
301429,森泰股份,2023,10,2023-10,1
301429,森泰股份,2024,1,2024-01,1
301429,森泰股份,2024,2,2024-02,2
301429,森泰股份,2024,4,2024-04,3
301429,森泰股份,2024,5,2024-05,3
301429,森泰股份,2024,9,2024-09,1
301429,森泰股份,2024,10,2024-10,2
301429,森泰股份,2025,1,2025-01,2
301429,森泰股份,2025,4,2025-04,1
301439,泓淋电力,2023,3,2023-03,1
301439,泓淋电力,2023,5,2023-05,3
301439,泓淋电力,2024,2,2024-02,2
301439,泓淋电力,2024,3,2024-03,4
301439,泓淋电力,2024,4,2024-04,1
301439,泓淋电力,2024,9,2024-09,1
301439,泓淋电力,2024,10,2024-10,2
301439,泓淋电力,2025,1,2025-01,5
301439,泓淋电力,2025,2,2025-02,3
301439,泓淋电力,2025,3,2025-03,1
301439,泓淋电力,2025,6,2025-06,2
301439,泓淋电力,2025,7,2025-07,1
301439,泓淋电力,2025,9,2025-09,1
301446,福事特,2023,7,2023-07,2
301446,福事特,2023,8,2023-08,1
301446,福事特,2023,9,2023-09,1
301446,福事特,2023,10,2023-10,2
301446,福事特,2024,2,2024-02,2
301446,福事特,2024,3,2024-03,1
301446,福事特,2024,4,2024-04,2
301446,福事特,2024,6,2024-06,1
301446,福事特,2024,7,2024-07,1
301446,福事特,2024,8,2024-08,1
301446,福事特,2024,9,2024-09,1
301446,福事特,2024,10,2024-10,1
301446,福事特,2024,12,2024-12,2
301446,福事特,2025,1,2025-01,1
301446,福事特,2025,3,2025-03,1
301446,福事特,2025,7,2025-07,2
301446,福事特,2025,8,2025-08,1
301446,福事特,2025,9,2025-09,5
301446,福事特,2025,10,2025-10,2
301446,福事特,2025,11,2025-11,1
301448,开创电气,2023,6,2023-06,1
301448,开创电气,2023,7,2023-07,1
301448,开创电气,2023,8,2023-08,4
301448,开创电气,2023,11,2023-11,3
301448,开创电气,2024,2,2024-02,5
301448,开创电气,2024,3,2024-03,1
301448,开创电气,2024,4,2024-04,2
301448,开创电气,2024,5,2024-05,3
301448,开创电气,2024,6,2024-06,2
301448,开创电气,2024,7,2024-07,2
301448,开创电气,2024,9,2024-09,2
301448,开创电气,2024,10,2024-10,1
301448,开创电气,2024,12,2024-12,1
301448,开创电气,2025,1,2025-01,1
301448,开创电气,2025,2,2025-02,1
301448,开创电气,2025,5,2025-05,3
301448,开创电气,2025,7,2025-07,1
301448,开创电气,2025,8,2025-08,4
301448,开创电气,2025,9,2025-09,5
301448,开创电气,2025,10,2025-10,2
301448,开创电气,2025,11,2025-11,2
301449,天溯计量,2025,12,2025-12,3
301456,盘古智能,2023,7,2023-07,1
301456,盘古智能,2023,8,2023-08,1
301456,盘古智能,2023,12,2023-12,1
301456,盘古智能,2024,1,2024-01,1
301456,盘古智能,2024,2,2024-02,3
301456,盘古智能,2024,3,2024-03,3
301456,盘古智能,2024,4,2024-04,3
301456,盘古智能,2024,6,2024-06,3
301456,盘古智能,2024,7,2024-07,3
301456,盘古智能,2024,9,2024-09,2
301456,盘古智能,2024,10,2024-10,3
301456,盘古智能,2024,11,2024-11,2
301456,盘古智能,2025,1,2025-01,1
301456,盘古智能,2025,2,2025-02,1
301456,盘古智能,2025,7,2025-07,1
301456,盘古智能,2025,9,2025-09,3
301456,盘古智能,2025,10,2025-10,3
301456,盘古智能,2025,12,2025-12,1
301458,钧崴电子,2025,1,2025-01,3
301458,钧崴电子,2025,3,2025-03,1
301458,钧崴电子,2025,7,2025-07,1
301458,钧崴电子,2025,8,2025-08,1
301458,钧崴电子,2025,9,2025-09,1
301459,丰茂股份,2023,12,2023-12,1
301459,丰茂股份,2024,2,2024-02,4
301459,丰茂股份,2024,3,2024-03,1
301459,丰茂股份,2024,4,2024-04,1
301459,丰茂股份,2024,5,2024-05,2
301459,丰茂股份,2024,6,2024-06,1
301459,丰茂股份,2024,9,2024-09,3
301459,丰茂股份,2024,10,2024-10,2
301459,丰茂股份,2024,12,2024-12,2
301459,丰茂股份,2025,1,2025-01,1
301459,丰茂股份,2025,2,2025-02,3
301459,丰茂股份,2025,3,2025-03,1
301459,丰茂股份,2025,5,2025-05,3
301459,丰茂股份,2025,7,2025-07,2
301459,丰茂股份,2025,8,2025-08,1
301459,丰茂股份,2025,10,2025-10,1
301459,丰茂股份,2025,12,2025-12,1
301468,博盈特焊,2023,7,2023-07,1
301468,博盈特焊,2023,8,2023-08,1
301468,博盈特焊,2024,2,2024-02,1
301468,博盈特焊,2024,4,2024-04,2
301468,博盈特焊,2024,5,2024-05,1
301468,博盈特焊,2024,9,2024-09,2
301468,博盈特焊,2024,10,2024-10,1
301468,博盈特焊,2025,3,2025-03,1
301468,博盈特焊,2025,4,2025-04,1
301468,博盈特焊,2025,7,2025-07,1
301468,博盈特焊,2025,8,2025-08,1
301468,博盈特焊,2025,10,2025-10,1
301468,博盈特焊,2025,11,2025-11,3
301468,博盈特焊,2025,12,2025-12,5
301469,恒达新材,2023,8,2023-08,2
301469,恒达新材,2024,2,2024-02,2
301469,恒达新材,2024,3,2024-03,2
301469,恒达新材,2024,4,2024-04,3
301469,恒达新材,2024,6,2024-06,2
301469,恒达新材,2024,8,2024-08,1
301469,恒达新材,2024,9,2024-09,1
301469,恒达新材,2024,10,2024-10,1
301469,恒达新材,2024,11,2024-11,1
301469,恒达新材,2024,12,2024-12,1
301469,恒达新材,2025,1,2025-01,1
301469,恒达新材,2025,2,2025-02,1
301469,恒达新材,2025,7,2025-07,2
301469,恒达新材,2025,8,2025-08,2
301469,恒达新材,2025,12,2025-12,1
301479,弘景光电,2025,3,2025-03,1
301479,弘景光电,2025,4,2025-04,3
301479,弘景光电,2025,5,2025-05,3
301479,弘景光电,2025,6,2025-06,1
301479,弘景光电,2025,8,2025-08,2
301486,致尚科技,2023,7,2023-07,4
301486,致尚科技,2023,8,2023-08,3
301486,致尚科技,2023,9,2023-09,2
301486,致尚科技,2023,11,2023-11,1
301486,致尚科技,2024,2,2024-02,3
301486,致尚科技,2024,3,2024-03,7
301486,致尚科技,2024,4,2024-04,4
301486,致尚科技,2024,5,2024-05,1
301486,致尚科技,2024,6,2024-06,2
301486,致尚科技,2024,7,2024-07,1
301486,致尚科技,2024,8,2024-08,3
301486,致尚科技,2024,9,2024-09,2
301486,致尚科技,2024,10,2024-10,6
301486,致尚科技,2025,1,2025-01,2
301486,致尚科技,2025,2,2025-02,6
301486,致尚科技,2025,3,2025-03,3
301486,致尚科技,2025,4,2025-04,2
301486,致尚科技,2025,5,2025-05,2
301486,致尚科技,2025,6,2025-06,2
301486,致尚科技,2025,8,2025-08,4
301486,致尚科技,2025,9,2025-09,4
301486,致尚科技,2025,12,2025-12,7
301487,盟固利,2023,8,2023-08,6
301487,盟固利,2023,9,2023-09,2
301487,盟固利,2023,10,2023-10,2
301487,盟固利,2023,11,2023-11,1
301487,盟固利,2024,2,2024-02,1
301487,盟固利,2024,3,2024-03,3
301487,盟固利,2024,4,2024-04,4
301487,盟固利,2024,8,2024-08,3
301487,盟固利,2024,9,2024-09,6
301487,盟固利,2024,10,2024-10,5
301487,盟固利,2024,11,2024-11,2
301487,盟固利,2025,1,2025-01,1
301487,盟固利,2025,2,2025-02,1
301487,盟固利,2025,3,2025-03,2
301487,盟固利,2025,5,2025-05,2
301487,盟固利,2025,8,2025-08,1
301487,盟固利,2025,9,2025-09,3
301488,豪恩汽电,2023,7,2023-07,4
301488,豪恩汽电,2023,8,2023-08,2
301488,豪恩汽电,2023,9,2023-09,2
301488,豪恩汽电,2023,10,2023-10,1
301488,豪恩汽电,2023,11,2023-11,1
301488,豪恩汽电,2024,2,2024-02,4
301488,豪恩汽电,2024,3,2024-03,3
301488,豪恩汽电,2024,4,2024-04,5
301488,豪恩汽电,2024,6,2024-06,2
301488,豪恩汽电,2024,7,2024-07,3
301488,豪恩汽电,2024,9,2024-09,3
301488,豪恩汽电,2024,10,2024-10,3
301488,豪恩汽电,2024,11,2024-11,1
301488,豪恩汽电,2025,2,2025-02,2
301488,豪恩汽电,2025,5,2025-05,3
301488,豪恩汽电,2025,6,2025-06,2
301488,豪恩汽电,2025,8,2025-08,4
301488,豪恩汽电,2025,9,2025-09,7
301488,豪恩汽电,2025,10,2025-10,3
301488,豪恩汽电,2025,11,2025-11,1
301488,豪恩汽电,2025,12,2025-12,2
301489,思泉新材,2023,10,2023-10,3
301489,思泉新材,2023,11,2023-11,6
301489,思泉新材,2023,12,2023-12,3
301489,思泉新材,2024,2,2024-02,7
301489,思泉新材,2024,3,2024-03,8
301489,思泉新材,2024,4,2024-04,2
301489,思泉新材,2024,5,2024-05,2
301489,思泉新材,2024,6,2024-06,2
301489,思泉新材,2024,7,2024-07,1
301489,思泉新材,2024,8,2024-08,2
301489,思泉新材,2024,9,2024-09,2
301489,思泉新材,2024,10,2024-10,4
301489,思泉新材,2024,11,2024-11,2
301489,思泉新材,2024,12,2024-12,1
301489,思泉新材,2025,4,2025-04,2
301489,思泉新材,2025,5,2025-05,1
301489,思泉新材,2025,6,2025-06,1
301489,思泉新材,2025,7,2025-07,5
301489,思泉新材,2025,8,2025-08,11
301489,思泉新材,2025,9,2025-09,5
301489,思泉新材,2025,10,2025-10,3
301489,思泉新材,2025,11,2025-11,3
301489,思泉新材,2025,12,2025-12,4
301491,汉桑科技,2025,8,2025-08,1
301491,汉桑科技,2025,9,2025-09,2
301498,乖宝宠物,2023,8,2023-08,2
301498,乖宝宠物,2023,10,2023-10,2
301498,乖宝宠物,2023,11,2023-11,1
301498,乖宝宠物,2024,4,2024-04,2
301498,乖宝宠物,2024,5,2024-05,1
301498,乖宝宠物,2024,6,2024-06,1
301498,乖宝宠物,2024,8,2024-08,2
301498,乖宝宠物,2024,9,2024-09,1
301498,乖宝宠物,2024,10,2024-10,3
301498,乖宝宠物,2024,11,2024-11,1
301498,乖宝宠物,2024,12,2024-12,1
301498,乖宝宠物,2025,1,2025-01,3
301498,乖宝宠物,2025,3,2025-03,1
301498,乖宝宠物,2025,4,2025-04,2
301498,乖宝宠物,2025,6,2025-06,1
301498,乖宝宠物,2025,7,2025-07,1
301498,乖宝宠物,2025,9,2025-09,1
301499,维科精密,2023,7,2023-07,4
301499,维科精密,2023,8,2023-08,2
301499,维科精密,2023,9,2023-09,1
301499,维科精密,2023,11,2023-11,2
301499,维科精密,2024,1,2024-01,1
301499,维科精密,2024,2,2024-02,4
301499,维科精密,2024,3,2024-03,2
301499,维科精密,2024,4,2024-04,2
301499,维科精密,2024,5,2024-05,2
301499,维科精密,2024,6,2024-06,1
301499,维科精密,2024,7,2024-07,3
301499,维科精密,2024,9,2024-09,3
301499,维科精密,2024,10,2024-10,2
301499,维科精密,2024,11,2024-11,1
301499,维科精密,2024,12,2024-12,2
301499,维科精密,2025,1,2025-01,1
301499,维科精密,2025,5,2025-05,1
301499,维科精密,2025,10,2025-10,1
301499,维科精密,2025,12,2025-12,2
301500,飞南资源,2023,9,2023-09,1
301500,飞南资源,2023,12,2023-12,1
301500,飞南资源,2024,1,2024-01,1
301500,飞南资源,2024,2,2024-02,1
301500,飞南资源,2024,3,2024-03,3
301500,飞南资源,2024,4,2024-04,4
301500,飞南资源,2024,5,2024-05,1
301500,飞南资源,2024,7,2024-07,1
301500,飞南资源,2024,8,2024-08,1
301500,飞南资源,2024,9,2024-09,3
301500,飞南资源,2024,10,2024-10,2
301500,飞南资源,2025,2,2025-02,2
301500,飞南资源,2025,3,2025-03,4
301500,飞南资源,2025,9,2025-09,3
301501,恒鑫生活,2025,3,2025-03,1
301501,恒鑫生活,2025,4,2025-04,4
301501,恒鑫生活,2025,5,2025-05,5
301501,恒鑫生活,2025,7,2025-07,3
301501,恒鑫生活,2025,8,2025-08,1
301501,恒鑫生活,2025,12,2025-12,1
301502,华阳智能,2024,2,2024-02,3
301502,华阳智能,2024,3,2024-03,2
301502,华阳智能,2024,4,2024-04,1
301502,华阳智能,2024,5,2024-05,2
301502,华阳智能,2024,6,2024-06,2
301502,华阳智能,2024,7,2024-07,2
301502,华阳智能,2024,8,2024-08,1
301502,华阳智能,2024,9,2024-09,1
301502,华阳智能,2024,10,2024-10,1
301502,华阳智能,2024,12,2024-12,2
301502,华阳智能,2025,1,2025-01,2
301502,华阳智能,2025,3,2025-03,1
301502,华阳智能,2025,5,2025-05,2
301502,华阳智能,2025,8,2025-08,3
301502,华阳智能,2025,9,2025-09,1
301503,智迪科技,2023,7,2023-07,1
301503,智迪科技,2023,8,2023-08,2
301503,智迪科技,2023,10,2023-10,1
301503,智迪科技,2023,11,2023-11,3
301503,智迪科技,2024,1,2024-01,2
301503,智迪科技,2024,2,2024-02,5
301503,智迪科技,2024,3,2024-03,5
301503,智迪科技,2024,4,2024-04,3
301503,智迪科技,2024,5,2024-05,2
301503,智迪科技,2024,6,2024-06,2
301503,智迪科技,2024,9,2024-09,1
301503,智迪科技,2024,10,2024-10,2
301503,智迪科技,2024,12,2024-12,1
301503,智迪科技,2025,1,2025-01,4
301503,智迪科技,2025,2,2025-02,1
301503,智迪科技,2025,4,2025-04,1
301505,苏州规划,2023,7,2023-07,6
301505,苏州规划,2023,8,2023-08,3
301505,苏州规划,2023,10,2023-10,3
301505,苏州规划,2023,11,2023-11,1
301505,苏州规划,2024,1,2024-01,1
301505,苏州规划,2024,2,2024-02,3
301505,苏州规划,2024,3,2024-03,1
301505,苏州规划,2024,4,2024-04,5
301505,苏州规划,2024,5,2024-05,5
301505,苏州规划,2024,6,2024-06,3
301505,苏州规划,2024,7,2024-07,1
301505,苏州规划,2024,9,2024-09,2
301505,苏州规划,2024,10,2024-10,1
301505,苏州规划,2024,11,2024-11,1
301505,苏州规划,2025,4,2025-04,2
301505,苏州规划,2025,8,2025-08,4
301505,苏州规划,2025,9,2025-09,2
301505,苏州规划,2025,12,2025-12,1
301507,民生健康,2023,9,2023-09,1
301507,民生健康,2023,11,2023-11,2
301507,民生健康,2024,2,2024-02,3
301507,民生健康,2024,4,2024-04,1
301507,民生健康,2024,5,2024-05,1
301507,民生健康,2024,6,2024-06,1
301507,民生健康,2024,7,2024-07,3
301507,民生健康,2024,8,2024-08,1
301507,民生健康,2024,9,2024-09,2
301507,民生健康,2024,10,2024-10,1
301507,民生健康,2025,2,2025-02,1
301507,民生健康,2025,4,2025-04,1
301507,民生健康,2025,5,2025-05,1
301507,民生健康,2025,6,2025-06,1
301507,民生健康,2025,7,2025-07,1
301507,民生健康,2025,11,2025-11,3
301507,民生健康,2025,12,2025-12,1
301508,中机认检,2023,12,2023-12,2
301508,中机认检,2024,1,2024-01,4
301508,中机认检,2024,2,2024-02,3
301508,中机认检,2024,3,2024-03,2
301508,中机认检,2024,4,2024-04,4
301508,中机认检,2024,6,2024-06,1
301508,中机认检,2024,7,2024-07,1
301508,中机认检,2024,9,2024-09,2
301508,中机认检,2024,10,2024-10,2
301508,中机认检,2025,2,2025-02,2
301508,中机认检,2025,4,2025-04,2
301509,金凯生科,2023,8,2023-08,6
301509,金凯生科,2023,9,2023-09,4
301509,金凯生科,2023,10,2023-10,2
301509,金凯生科,2024,1,2024-01,1
301509,金凯生科,2024,2,2024-02,4
301509,金凯生科,2024,3,2024-03,1
301509,金凯生科,2024,5,2024-05,1
301509,金凯生科,2024,6,2024-06,1
301509,金凯生科,2024,8,2024-08,2
301509,金凯生科,2024,9,2024-09,3
301509,金凯生科,2024,10,2024-10,1
301509,金凯生科,2024,12,2024-12,1
301509,金凯生科,2025,2,2025-02,1
301509,金凯生科,2025,4,2025-04,3
301509,金凯生科,2025,5,2025-05,4
301509,金凯生科,2025,6,2025-06,2
301509,金凯生科,2025,8,2025-08,2
301509,金凯生科,2025,10,2025-10,1
301510,固高科技,2023,8,2023-08,2
301510,固高科技,2023,9,2023-09,4
301510,固高科技,2024,1,2024-01,1
301510,固高科技,2024,2,2024-02,4
301510,固高科技,2024,3,2024-03,4
301510,固高科技,2024,4,2024-04,1
301510,固高科技,2024,7,2024-07,3
301510,固高科技,2024,9,2024-09,2
301510,固高科技,2024,10,2024-10,2
301510,固高科技,2024,11,2024-11,5
301510,固高科技,2024,12,2024-12,3
301510,固高科技,2025,1,2025-01,2
301510,固高科技,2025,2,2025-02,5
301510,固高科技,2025,4,2025-04,2
301510,固高科技,2025,8,2025-08,1
301510,固高科技,2025,9,2025-09,1
301510,固高科技,2025,11,2025-11,1
301510,固高科技,2025,12,2025-12,2
301511,德福科技,2023,8,2023-08,3
301511,德福科技,2023,9,2023-09,2
301511,德福科技,2024,1,2024-01,5
301511,德福科技,2024,2,2024-02,3
301511,德福科技,2024,3,2024-03,2
301511,德福科技,2024,4,2024-04,4
301511,德福科技,2024,5,2024-05,2
301511,德福科技,2024,6,2024-06,1
301511,德福科技,2024,9,2024-09,5
301511,德福科技,2024,10,2024-10,3
301511,德福科技,2024,11,2024-11,3
301511,德福科技,2025,1,2025-01,2
301511,德福科技,2025,2,2025-02,1
301511,德福科技,2025,5,2025-05,2
301511,德福科技,2025,6,2025-06,3
301511,德福科技,2025,7,2025-07,7
301511,德福科技,2025,8,2025-08,4
301511,德福科技,2025,9,2025-09,3
301511,德福科技,2025,10,2025-10,2
301511,德福科技,2025,11,2025-11,1
301511,德福科技,2025,12,2025-12,4
301512,智信精密,2023,7,2023-07,2
301512,智信精密,2023,8,2023-08,2
301512,智信精密,2023,9,2023-09,2
301512,智信精密,2023,10,2023-10,2
301512,智信精密,2023,12,2023-12,2
301512,智信精密,2024,2,2024-02,4
301512,智信精密,2024,3,2024-03,1
301512,智信精密,2024,4,2024-04,1
301512,智信精密,2024,6,2024-06,1
301512,智信精密,2024,7,2024-07,1
301512,智信精密,2024,9,2024-09,2
301512,智信精密,2024,10,2024-10,1
301512,智信精密,2024,11,2024-11,1
301512,智信精密,2025,1,2025-01,2
301512,智信精密,2025,2,2025-02,2
301512,智信精密,2025,9,2025-09,1
301515,港通医疗,2023,7,2023-07,1
301515,港通医疗,2023,8,2023-08,4
301515,港通医疗,2023,9,2023-09,1
301515,港通医疗,2024,2,2024-02,1
301515,港通医疗,2024,3,2024-03,1
301515,港通医疗,2024,4,2024-04,1
301515,港通医疗,2024,6,2024-06,1
301515,港通医疗,2024,9,2024-09,2
301515,港通医疗,2024,10,2024-10,2
301516,中远通,2023,12,2023-12,2
301516,中远通,2024,1,2024-01,5
301516,中远通,2024,2,2024-02,5
301516,中远通,2024,3,2024-03,3
301516,中远通,2024,4,2024-04,2
301516,中远通,2024,5,2024-05,1
301516,中远通,2024,9,2024-09,3
301516,中远通,2024,10,2024-10,3
301516,中远通,2024,11,2024-11,2
301516,中远通,2025,1,2025-01,2
301516,中远通,2025,2,2025-02,1
301516,中远通,2025,5,2025-05,2
301516,中远通,2025,7,2025-07,1
301516,中远通,2025,8,2025-08,1
301517,陕西华达,2023,10,2023-10,3
301517,陕西华达,2024,1,2024-01,1
301517,陕西华达,2024,2,2024-02,5
301517,陕西华达,2024,3,2024-03,4
301517,陕西华达,2024,4,2024-04,3
301517,陕西华达,2024,5,2024-05,2
301517,陕西华达,2024,7,2024-07,1
301517,陕西华达,2024,9,2024-09,2
301517,陕西华达,2024,10,2024-10,5
301517,陕西华达,2024,11,2024-11,3
301517,陕西华达,2025,4,2025-04,2
301517,陕西华达,2025,6,2025-06,1
301517,陕西华达,2025,7,2025-07,1
301517,陕西华达,2025,8,2025-08,1
301517,陕西华达,2025,10,2025-10,1
301517,陕西华达,2025,11,2025-11,2
301517,陕西华达,2025,12,2025-12,4
301518,长华化学,2023,8,2023-08,3
301518,长华化学,2023,10,2023-10,1
301518,长华化学,2024,2,2024-02,2
301518,长华化学,2024,4,2024-04,2
301518,长华化学,2024,5,2024-05,1
301518,长华化学,2024,9,2024-09,1
301518,长华化学,2024,10,2024-10,1
301518,长华化学,2024,11,2024-11,1
301518,长华化学,2025,1,2025-01,1
301518,长华化学,2025,3,2025-03,2
301518,长华化学,2025,4,2025-04,5
301518,长华化学,2025,5,2025-05,5
301518,长华化学,2025,7,2025-07,2
301518,长华化学,2025,8,2025-08,1
301518,长华化学,2025,9,2025-09,4
301518,长华化学,2025,10,2025-10,1
301518,长华化学,2025,11,2025-11,4
301519,舜禹股份,2023,7,2023-07,2
301519,舜禹股份,2023,8,2023-08,4
301519,舜禹股份,2023,10,2023-10,2
301519,舜禹股份,2023,12,2023-12,1
301519,舜禹股份,2024,2,2024-02,1
301519,舜禹股份,2024,3,2024-03,1
301519,舜禹股份,2024,4,2024-04,2
301519,舜禹股份,2024,6,2024-06,2
301519,舜禹股份,2024,7,2024-07,1
301519,舜禹股份,2024,9,2024-09,2
301519,舜禹股份,2024,10,2024-10,1
301519,舜禹股份,2024,12,2024-12,1
301519,舜禹股份,2025,3,2025-03,1
301520,万邦医药,2023,9,2023-09,2
301520,万邦医药,2023,10,2023-10,1
301520,万邦医药,2024,1,2024-01,1
301520,万邦医药,2024,2,2024-02,1
301520,万邦医药,2024,3,2024-03,1
301520,万邦医药,2024,5,2024-05,1
301520,万邦医药,2024,6,2024-06,1
301520,万邦医药,2024,8,2024-08,1
301520,万邦医药,2024,9,2024-09,3
301520,万邦医药,2024,10,2024-10,1
301520,万邦医药,2025,4,2025-04,1
301520,万邦医药,2025,5,2025-05,1
301520,万邦医药,2025,6,2025-06,3
301522,上大股份,2024,10,2024-10,2
301522,上大股份,2024,11,2024-11,3
301522,上大股份,2025,3,2025-03,1
301522,上大股份,2025,5,2025-05,1
301522,上大股份,2025,10,2025-10,1
301522,上大股份,2025,11,2025-11,1
301522,上大股份,2025,12,2025-12,3
301525,儒竞科技,2023,8,2023-08,1
301525,儒竞科技,2023,9,2023-09,2
301525,儒竞科技,2023,11,2023-11,2
301525,儒竞科技,2024,2,2024-02,3
301525,儒竞科技,2024,7,2024-07,2
301525,儒竞科技,2024,9,2024-09,5
301525,儒竞科技,2024,10,2024-10,3
301525,儒竞科技,2024,11,2024-11,3
301525,儒竞科技,2024,12,2024-12,1
301525,儒竞科技,2025,1,2025-01,3
301525,儒竞科技,2025,2,2025-02,4
301525,儒竞科技,2025,3,2025-03,3
301525,儒竞科技,2025,4,2025-04,1
301525,儒竞科技,2025,5,2025-05,1
301525,儒竞科技,2025,7,2025-07,1
301525,儒竞科技,2025,8,2025-08,4
301525,儒竞科技,2025,9,2025-09,6
301526,国际复材,2023,12,2023-12,1
301526,国际复材,2024,1,2024-01,5
301526,国际复材,2024,2,2024-02,2
301526,国际复材,2024,4,2024-04,1
301526,国际复材,2024,9,2024-09,3
301526,国际复材,2024,10,2024-10,2
301526,国际复材,2024,11,2024-11,2
301526,国际复材,2025,4,2025-04,2
301526,国际复材,2025,7,2025-07,4
301526,国际复材,2025,8,2025-08,3
301526,国际复材,2025,10,2025-10,1
301526,国际复材,2025,12,2025-12,3
301528,多浦乐,2023,8,2023-08,1
301528,多浦乐,2023,11,2023-11,4
301528,多浦乐,2024,2,2024-02,2
301528,多浦乐,2024,3,2024-03,4
301528,多浦乐,2024,4,2024-04,1
301528,多浦乐,2024,7,2024-07,1
301528,多浦乐,2024,9,2024-09,2
301528,多浦乐,2024,10,2024-10,1
301528,多浦乐,2025,4,2025-04,1
301528,多浦乐,2025,5,2025-05,2
301528,多浦乐,2025,6,2025-06,2
301528,多浦乐,2025,7,2025-07,2
301528,多浦乐,2025,8,2025-08,1
301528,多浦乐,2025,9,2025-09,2
301529,福赛科技,2023,9,2023-09,2
301529,福赛科技,2023,10,2023-10,1
301529,福赛科技,2023,11,2023-11,1
301529,福赛科技,2024,2,2024-02,6
301529,福赛科技,2024,3,2024-03,1
301529,福赛科技,2024,4,2024-04,2
301529,福赛科技,2024,5,2024-05,2
301529,福赛科技,2024,6,2024-06,1
301529,福赛科技,2024,7,2024-07,3
301529,福赛科技,2024,9,2024-09,2
301529,福赛科技,2024,10,2024-10,2
301529,福赛科技,2025,3,2025-03,1
301529,福赛科技,2025,5,2025-05,1
301529,福赛科技,2025,6,2025-06,1
301529,福赛科技,2025,7,2025-07,7
301529,福赛科技,2025,8,2025-08,4
301529,福赛科技,2025,9,2025-09,3
301529,福赛科技,2025,11,2025-11,1
301529,福赛科技,2025,12,2025-12,5
301533,威马农机,2023,8,2023-08,2
301533,威马农机,2023,11,2023-11,1
301533,威马农机,2023,12,2023-12,1
301533,威马农机,2024,2,2024-02,2
301533,威马农机,2024,3,2024-03,2
301533,威马农机,2024,4,2024-04,2
301533,威马农机,2024,5,2024-05,1
301533,威马农机,2024,7,2024-07,1
301533,威马农机,2024,9,2024-09,1
301533,威马农机,2024,10,2024-10,2
