code,name,year,month,year_month,up_count
688772,珠海冠宇,2024,5,2024-05,1
688772,珠海冠宇,2025,5,2025-05,1
688772,珠海冠宇,2023,10,2023-10,1
688772,珠海冠宇,2024,10,2024-10,2
688772,珠海冠宇,2025,10,2025-10,2
688776,国光电气,2023,1,2023-01,2
688776,国光电气,2024,1,2024-01,2
688776,国光电气,2025,1,2025-01,3
688776,国光电气,2023,3,2023-03,1
688776,国光电气,2024,3,2024-03,1
688776,国光电气,2025,3,2025-03,5
688776,国光电气,2023,4,2023-04,1
688776,国光电气,2024,4,2024-04,3
688776,国光电气,2025,4,2025-04,3
688776,国光电气,2023,5,2023-05,1
688776,国光电气,2024,5,2024-05,2
688776,国光电气,2025,5,2025-05,4
688776,国光电气,2023,7,2023-07,1
688776,国光电气,2024,7,2024-07,1
688776,国光电气,2025,7,2025-07,1
688776,国光电气,2023,8,2023-08,3
688776,国光电气,2024,8,2024-08,1
688776,国光电气,2025,8,2025-08,1
688776,国光电气,2023,9,2023-09,4
688776,国光电气,2024,9,2024-09,3
688776,国光电气,2025,9,2025-09,2
688776,国光电气,2023,10,2023-10,2
688776,国光电气,2024,10,2024-10,5
688776,国光电气,2025,10,2025-10,3
688776,国光电气,2023,11,2023-11,1
688776,国光电气,2024,11,2024-11,3
688776,国光电气,2025,11,2025-11,1
688777,中控技术,2023,2,2023-02,1
688777,中控技术,2024,2,2024-02,4
688777,中控技术,2025,2,2025-02,2
688778,厦钨新能,2023,12,2023-12,1
688778,厦钨新能,2024,12,2024-12,1
688778,厦钨新能,2025,12,2025-12,2
688787,海天瑞声,2023,1,2023-01,4
688787,海天瑞声,2024,1,2024-01,1
688787,海天瑞声,2025,1,2025-01,5
688787,海天瑞声,2023,2,2023-02,8
688787,海天瑞声,2024,2,2024-02,3
688787,海天瑞声,2025,2,2025-02,1
688787,海天瑞声,2023,3,2023-03,5
688787,海天瑞声,2024,3,2024-03,4
688787,海天瑞声,2025,3,2025-03,1
688787,海天瑞声,2023,4,2023-04,2
688787,海天瑞声,2024,4,2024-04,3
688787,海天瑞声,2025,4,2025-04,1
688787,海天瑞声,2023,5,2023-05,3
688787,海天瑞声,2024,5,2024-05,1
688787,海天瑞声,2025,5,2025-05,1
688787,海天瑞声,2023,6,2023-06,3
688787,海天瑞声,2024,6,2024-06,1
688787,海天瑞声,2025,6,2025-06,2
688787,海天瑞声,2023,9,2023-09,3
688787,海天瑞声,2024,9,2024-09,2
688787,海天瑞声,2025,9,2025-09,2
688787,海天瑞声,2023,11,2023-11,2
688787,海天瑞声,2024,11,2024-11,4
688787,海天瑞声,2025,11,2025-11,3
688788,科思科技,2023,1,2023-01,1
688788,科思科技,2024,1,2024-01,1
688788,科思科技,2025,1,2025-01,1
688788,科思科技,2023,4,2023-04,2
688788,科思科技,2024,4,2024-04,1
688788,科思科技,2025,4,2025-04,3
688788,科思科技,2023,10,2023-10,1
688788,科思科技,2024,10,2024-10,2
688788,科思科技,2025,10,2025-10,6
688789,宏华数科,2023,3,2023-03,3
688789,宏华数科,2024,3,2024-03,1
688789,宏华数科,2025,3,2025-03,1
688793,倍轻松,2023,2,2023-02,3
688793,倍轻松,2024,2,2024-02,1
688793,倍轻松,2025,2,2025-02,2
688793,倍轻松,2023,4,2023-04,1
688793,倍轻松,2024,4,2024-04,1
688793,倍轻松,2025,4,2025-04,1
688798,艾为电子,2023,1,2023-01,2
688798,艾为电子,2024,1,2024-01,1
688798,艾为电子,2025,1,2025-01,4
688798,艾为电子,2023,3,2023-03,1
688798,艾为电子,2024,3,2024-03,1
688798,艾为电子,2025,3,2025-03,1
688798,艾为电子,2023,4,2023-04,1
688798,艾为电子,2024,4,2024-04,1
688798,艾为电子,2025,4,2025-04,2
688799,华纳药厂,2023,10,2023-10,2
688799,华纳药厂,2024,10,2024-10,2
688799,华纳药厂,2025,10,2025-10,2
688800,瑞可达,2023,2,2023-02,1
688800,瑞可达,2024,2,2024-02,3
688800,瑞可达,2025,2,2025-02,4
688800,瑞可达,2023,4,2023-04,1
688800,瑞可达,2024,4,2024-04,3
688800,瑞可达,2025,4,2025-04,1
688800,瑞可达,2023,10,2023-10,2
688800,瑞可达,2024,10,2024-10,5
688800,瑞可达,2025,10,2025-10,2
688800,瑞可达,2023,11,2023-11,2
688800,瑞可达,2024,11,2024-11,3
688800,瑞可达,2025,11,2025-11,3
688800,瑞可达,2023,12,2023-12,1
688800,瑞可达,2024,12,2024-12,5
688800,瑞可达,2025,12,2025-12,3
688981,中芯国际,2023,9,2023-09,1
688981,中芯国际,2024,9,2024-09,2
688981,中芯国际,2025,9,2025-09,4
688981,中芯国际,2023,10,2023-10,1
688981,中芯国际,2024,10,2024-10,5
688981,中芯国际,2025,10,2025-10,1
689009,九号公司-WD,2023,2,2023-02,1
689009,九号公司-WD,2024,2,2024-02,3
689009,九号公司-WD,2025,2,2025-02,1
689009,九号公司-WD,2023,3,2023-03,2
689009,九号公司-WD,2024,3,2024-03,1
689009,九号公司-WD,2025,3,2025-03,2
689009,九号公司-WD,2023,8,2023-08,1
689009,九号公司-WD,2024,8,2024-08,2
689009,九号公司-WD,2025,8,2025-08,2
920000,安徽凤凰,2023,1,2023-01,1
920000,安徽凤凰,2024,1,2024-01,2
920000,安徽凤凰,2025,1,2025-01,4
920000,安徽凤凰,2023,9,2023-09,1
920000,安徽凤凰,2024,9,2024-09,2
920000,安徽凤凰,2025,9,2025-09,3
920001,纬达光电,2023,1,2023-01,1
920001,纬达光电,2024,1,2024-01,4
920001,纬达光电,2025,1,2025-01,3
920001,纬达光电,2023,12,2023-12,9
920001,纬达光电,2024,12,2024-12,2
920001,纬达光电,2025,12,2025-12,1
920006,晟楠科技,2023,5,2023-05,2
920006,晟楠科技,2024,5,2024-05,2
920006,晟楠科技,2025,5,2025-05,4
920010,凯添燃气,2023,8,2023-08,1
920010,凯添燃气,2024,8,2024-08,1
920010,凯添燃气,2025,8,2025-08,1
920010,凯添燃气,2023,11,2023-11,3
920010,凯添燃气,2024,11,2024-11,7
920010,凯添燃气,2025,11,2025-11,1
920021,流金科技,2023,12,2023-12,4
920021,流金科技,2024,12,2024-12,2
920021,流金科技,2025,12,2025-12,1
920023,田野股份,2023,2,2023-02,1
920023,田野股份,2024,2,2024-02,1
920023,田野股份,2025,2,2025-02,2
920023,田野股份,2023,12,2023-12,3
920023,田野股份,2024,12,2024-12,1
920023,田野股份,2025,12,2025-12,3
920026,卓兆点胶,2023,10,2023-10,1
920026,卓兆点胶,2024,10,2024-10,5
920026,卓兆点胶,2025,10,2025-10,3
920026,卓兆点胶,2023,12,2023-12,5
920026,卓兆点胶,2024,12,2024-12,3
920026,卓兆点胶,2025,12,2025-12,1
920030,德众汽车,2023,1,2023-01,1
920030,德众汽车,2024,1,2024-01,1
920030,德众汽车,2025,1,2025-01,2
920033,康普化学,2023,1,2023-01,3
920033,康普化学,2024,1,2024-01,1
920033,康普化学,2025,1,2025-01,1
920033,康普化学,2023,2,2023-02,3
920033,康普化学,2024,2,2024-02,3
920033,康普化学,2025,2,2025-02,1
920033,康普化学,2023,3,2023-03,2
920033,康普化学,2024,3,2024-03,1
920033,康普化学,2025,3,2025-03,3
920033,康普化学,2023,10,2023-10,2
920033,康普化学,2024,10,2024-10,4
920033,康普化学,2025,10,2025-10,1
920039,国义招标,2023,11,2023-11,4
920039,国义招标,2024,11,2024-11,5
920039,国义招标,2025,11,2025-11,1
920046,亿能电力,2023,1,2023-01,1
920046,亿能电力,2024,1,2024-01,3
920046,亿能电力,2025,1,2025-01,2
920046,亿能电力,2023,5,2023-05,3
920046,亿能电力,2024,5,2024-05,5
920046,亿能电力,2025,5,2025-05,1
920046,亿能电力,2023,11,2023-11,4
920046,亿能电力,2024,11,2024-11,6
920046,亿能电力,2025,11,2025-11,1
920046,亿能电力,2023,12,2023-12,6
920046,亿能电力,2024,12,2024-12,2
920046,亿能电力,2025,12,2025-12,2
920047,诺思兰德,2023,9,2023-09,3
920047,诺思兰德,2024,9,2024-09,2
920047,诺思兰德,2025,9,2025-09,1
920047,诺思兰德,2023,10,2023-10,1
920047,诺思兰德,2024,10,2024-10,3
920047,诺思兰德,2025,10,2025-10,2
920058,华洋赛车,2023,9,2023-09,1
920058,华洋赛车,2024,9,2024-09,2
920058,华洋赛车,2025,9,2025-09,2
920062,科润智控,2023,1,2023-01,1
920062,科润智控,2024,1,2024-01,4
920062,科润智控,2025,1,2025-01,1
920062,科润智控,2023,5,2023-05,1
920062,科润智控,2024,5,2024-05,1
920062,科润智控,2025,5,2025-05,3
920062,科润智控,2023,11,2023-11,5
920062,科润智控,2024,11,2024-11,4
920062,科润智控,2025,11,2025-11,2
920062,科润智控,2023,12,2023-12,3
920062,科润智控,2024,12,2024-12,1
920062,科润智控,2025,12,2025-12,1
920075,柏星龙,2023,12,2023-12,5
920075,柏星龙,2024,12,2024-12,3
920075,柏星龙,2025,12,2025-12,2
920077,吉林碳谷,2023,1,2023-01,1
920077,吉林碳谷,2024,1,2024-01,1
920077,吉林碳谷,2025,1,2025-01,1
920077,吉林碳谷,2023,5,2023-05,1
920077,吉林碳谷,2024,5,2024-05,1
920077,吉林碳谷,2025,5,2025-05,3
920077,吉林碳谷,2023,12,2023-12,2
920077,吉林碳谷,2024,12,2024-12,2
920077,吉林碳谷,2025,12,2025-12,1
920087,秋乐种业,2023,1,2023-01,1
920087,秋乐种业,2024,1,2024-01,3
920087,秋乐种业,2025,1,2025-01,1
920087,秋乐种业,2023,2,2023-02,3
920087,秋乐种业,2024,2,2024-02,3
920087,秋乐种业,2025,2,2025-02,2
920087,秋乐种业,2023,4,2023-04,1
920087,秋乐种业,2024,4,2024-04,2
920087,秋乐种业,2025,4,2025-04,5
920087,秋乐种业,2023,7,2023-07,3
920087,秋乐种业,2024,7,2024-07,1
920087,秋乐种业,2025,7,2025-07,2
920089,禾昌聚合,2023,9,2023-09,4
920089,禾昌聚合,2024,9,2024-09,2
920089,禾昌聚合,2025,9,2025-09,1
920090,同辉信息,2023,1,2023-01,1
920090,同辉信息,2024,1,2024-01,3
920090,同辉信息,2025,1,2025-01,2
920090,同辉信息,2023,5,2023-05,2
920090,同辉信息,2024,5,2024-05,1
920090,同辉信息,2025,5,2025-05,2
920090,同辉信息,2023,7,2023-07,1
920090,同辉信息,2024,7,2024-07,5
920090,同辉信息,2025,7,2025-07,2
920090,同辉信息,2023,9,2023-09,1
920090,同辉信息,2024,9,2024-09,3
920090,同辉信息,2025,9,2025-09,2
920092,汉鑫科技,2023,1,2023-01,1
920092,汉鑫科技,2024,1,2024-01,4
920092,汉鑫科技,2025,1,2025-01,2
920092,汉鑫科技,2023,4,2023-04,1
920092,汉鑫科技,2024,4,2024-04,3
920092,汉鑫科技,2025,4,2025-04,3
920092,汉鑫科技,2023,5,2023-05,2
920092,汉鑫科技,2024,5,2024-05,1
920092,汉鑫科技,2025,5,2025-05,3
920092,汉鑫科技,2023,6,2023-06,1
920092,汉鑫科技,2024,6,2024-06,5
920092,汉鑫科技,2025,6,2025-06,3
920092,汉鑫科技,2023,8,2023-08,1
920092,汉鑫科技,2024,8,2024-08,1
920092,汉鑫科技,2025,8,2025-08,1
920092,汉鑫科技,2023,12,2023-12,3
920092,汉鑫科技,2024,12,2024-12,2
920092,汉鑫科技,2025,12,2025-12,3
920122,中纺标,2023,1,2023-01,2
920122,中纺标,2024,1,2024-01,5
920122,中纺标,2025,1,2025-01,1
920122,中纺标,2023,3,2023-03,1
920122,中纺标,2024,3,2024-03,3
920122,中纺标,2025,3,2025-03,1
920122,中纺标,2023,5,2023-05,3
920122,中纺标,2024,5,2024-05,1
920122,中纺标,2025,5,2025-05,1
920130,立方控股,2023,11,2023-11,6
920130,立方控股,2024,11,2024-11,7
920130,立方控股,2025,11,2025-11,1
920132,泰鹏智能,2023,11,2023-11,4
920132,泰鹏智能,2024,11,2024-11,4
920132,泰鹏智能,2025,11,2025-11,2
920139,华岭股份,2023,1,2023-01,1
920139,华岭股份,2024,1,2024-01,1
920139,华岭股份,2025,1,2025-01,3
920145,恒合股份,2023,11,2023-11,4
920145,恒合股份,2024,11,2024-11,5
920145,恒合股份,2025,11,2025-11,1
920146,华阳变速,2023,1,2023-01,1
920146,华阳变速,2024,1,2024-01,4
920146,华阳变速,2025,1,2025-01,2
920146,华阳变速,2023,12,2023-12,4
920146,华阳变速,2024,12,2024-12,1
920146,华阳变速,2025,12,2025-12,1
920149,旭杰科技,2023,1,2023-01,1
920149,旭杰科技,2024,1,2024-01,4
920149,旭杰科技,2025,1,2025-01,1
920149,旭杰科技,2023,5,2023-05,1
920149,旭杰科技,2024,5,2024-05,2
920149,旭杰科技,2025,5,2025-05,2
920152,昆工科技,2023,1,2023-01,1
920152,昆工科技,2024,1,2024-01,1
920152,昆工科技,2025,1,2025-01,3
920152,昆工科技,2023,2,2023-02,2
920152,昆工科技,2024,2,2024-02,2
920152,昆工科技,2025,2,2025-02,3
920152,昆工科技,2023,3,2023-03,3
920152,昆工科技,2024,3,2024-03,1
920152,昆工科技,2025,3,2025-03,2
920152,昆工科技,2023,4,2023-04,1
920152,昆工科技,2024,4,2024-04,1
920152,昆工科技,2025,4,2025-04,4
920152,昆工科技,2023,8,2023-08,1
920152,昆工科技,2024,8,2024-08,1
920152,昆工科技,2025,8,2025-08,1
920152,昆工科技,2023,11,2023-11,5
920152,昆工科技,2024,11,2024-11,4
920152,昆工科技,2025,11,2025-11,4
920163,方大新材,2023,1,2023-01,2
920163,方大新材,2024,1,2024-01,4
920163,方大新材,2025,1,2025-01,1
920167,同享科技,2023,1,2023-01,1
920167,同享科技,2024,1,2024-01,3
920167,同享科技,2025,1,2025-01,1
920167,同享科技,2023,5,2023-05,1
920167,同享科技,2024,5,2024-05,2
920167,同享科技,2025,5,2025-05,1
920167,同享科技,2023,7,2023-07,1
920167,同享科技,2024,7,2024-07,1
920167,同享科技,2025,7,2025-07,2
920167,同享科技,2023,9,2023-09,2
920167,同享科技,2024,9,2024-09,2
920167,同享科技,2025,9,2025-09,2
920169,七丰精工,2023,1,2023-01,1
920169,七丰精工,2024,1,2024-01,4
920169,七丰精工,2025,1,2025-01,1
920169,七丰精工,2023,2,2023-02,1
920169,七丰精工,2024,2,2024-02,3
920169,七丰精工,2025,2,2025-02,2
920169,七丰精工,2023,11,2023-11,4
920169,七丰精工,2024,11,2024-11,4
920169,七丰精工,2025,11,2025-11,1
920171,志晟信息,2023,1,2023-01,2
920171,志晟信息,2024,1,2024-01,4
920171,志晟信息,2025,1,2025-01,3
920171,志晟信息,2023,12,2023-12,4
920171,志晟信息,2024,12,2024-12,4
920171,志晟信息,2025,12,2025-12,5
920174,五新隧装,2023,1,2023-01,1
920174,五新隧装,2024,1,2024-01,5
920174,五新隧装,2025,1,2025-01,1
920174,五新隧装,2023,8,2023-08,1
920174,五新隧装,2024,8,2024-08,3
920174,五新隧装,2025,8,2025-08,1
920174,五新隧装,2023,9,2023-09,5
920174,五新隧装,2024,9,2024-09,2
920174,五新隧装,2025,9,2025-09,3
920174,五新隧装,2023,10,2023-10,2
920174,五新隧装,2024,10,2024-10,5
920174,五新隧装,2025,10,2025-10,2
920174,五新隧装,2023,11,2023-11,3
920174,五新隧装,2024,11,2024-11,1
920174,五新隧装,2025,11,2025-11,1
920175,东方碳素,2023,9,2023-09,1
920175,东方碳素,2024,9,2024-09,3
920175,东方碳素,2025,9,2025-09,1
920175,东方碳素,2023,11,2023-11,4
920175,东方碳素,2024,11,2024-11,9
920175,东方碳素,2025,11,2025-11,1
920179,凯德石英,2023,1,2023-01,1
920179,凯德石英,2024,1,2024-01,1
920179,凯德石英,2025,1,2025-01,3
920179,凯德石英,2023,2,2023-02,1
920179,凯德石英,2024,2,2024-02,3
920179,凯德石英,2025,2,2025-02,2
920179,凯德石英,2023,9,2023-09,1
920179,凯德石英,2024,9,2024-09,2
920179,凯德石英,2025,9,2025-09,1
920179,凯德石英,2023,10,2023-10,1
920179,凯德石英,2024,10,2024-10,8
920179,凯德石英,2025,10,2025-10,1
920179,凯德石英,2023,11,2023-11,4
920179,凯德石英,2024,11,2024-11,2
920179,凯德石英,2025,11,2025-11,1
920179,凯德石英,2023,12,2023-12,4
920179,凯德石英,2024,12,2024-12,1
920179,凯德石英,2025,12,2025-12,1
920184,国源科技,2023,8,2023-08,1
920184,国源科技,2024,8,2024-08,1
920184,国源科技,2025,8,2025-08,5
920184,国源科技,2023,9,2023-09,1
920184,国源科技,2024,9,2024-09,2
920184,国源科技,2025,9,2025-09,2
920185,贝特瑞,2023,10,2023-10,2
920185,贝特瑞,2024,10,2024-10,4
920185,贝特瑞,2025,10,2025-10,1
920185,贝特瑞,2023,11,2023-11,1
920185,贝特瑞,2024,11,2024-11,2
920185,贝特瑞,2025,11,2025-11,1
920190,雷神科技,2023,12,2023-12,7
920190,雷神科技,2024,12,2024-12,4
920190,雷神科技,2025,12,2025-12,1
920195,三祥科技,2023,1,2023-01,1
920195,三祥科技,2024,1,2024-01,2
920195,三祥科技,2025,1,2025-01,2
920195,三祥科技,2023,7,2023-07,1
920195,三祥科技,2024,7,2024-07,2
920195,三祥科技,2025,7,2025-07,2
920199,倍益康,2023,12,2023-12,3
920199,倍益康,2024,12,2024-12,1
920199,倍益康,2025,12,2025-12,1
920204,沪江材料,2023,1,2023-01,1
920204,沪江材料,2024,1,2024-01,5
920204,沪江材料,2025,1,2025-01,1
920204,沪江材料,2023,9,2023-09,1
920204,沪江材料,2024,9,2024-09,2
920204,沪江材料,2025,9,2025-09,2
920204,沪江材料,2023,12,2023-12,7
920204,沪江材料,2024,12,2024-12,1
920204,沪江材料,2025,12,2025-12,1
920207,众诚科技,2023,1,2023-01,2
920207,众诚科技,2024,1,2024-01,3
920207,众诚科技,2025,1,2025-01,3
920207,众诚科技,2023,2,2023-02,1
920207,众诚科技,2024,2,2024-02,3
920207,众诚科技,2025,2,2025-02,9
920207,众诚科技,2023,3,2023-03,1
920207,众诚科技,2024,3,2024-03,2
920207,众诚科技,2025,3,2025-03,2
920207,众诚科技,2023,5,2023-05,1
920207,众诚科技,2024,5,2024-05,1
920207,众诚科技,2025,5,2025-05,3
920207,众诚科技,2023,9,2023-09,1
920207,众诚科技,2024,9,2024-09,3
920207,众诚科技,2025,9,2025-09,1
920208,青矩技术,2023,7,2023-07,2
920208,青矩技术,2024,7,2024-07,2
920208,青矩技术,2025,7,2025-07,4
920212,智新电子,2023,1,2023-01,1
920212,智新电子,2024,1,2024-01,3
920212,智新电子,2025,1,2025-01,3
920212,智新电子,2023,9,2023-09,1
920212,智新电子,2024,9,2024-09,4
920212,智新电子,2025,9,2025-09,1
920212,智新电子,2023,12,2023-12,7
920212,智新电子,2024,12,2024-12,2
920212,智新电子,2025,12,2025-12,1
920221,易实精密,2023,9,2023-09,1
920221,易实精密,2024,9,2024-09,2
920221,易实精密,2025,9,2025-09,1
920221,易实精密,2023,12,2023-12,6
920221,易实精密,2024,12,2024-12,2
920221,易实精密,2025,12,2025-12,1
920223,荣亿精密,2023,1,2023-01,1
920223,荣亿精密,2024,1,2024-01,2
920223,荣亿精密,2025,1,2025-01,2
920223,荣亿精密,2023,2,2023-02,1
920223,荣亿精密,2024,2,2024-02,2
920223,荣亿精密,2025,2,2025-02,3
920223,荣亿精密,2023,9,2023-09,1
920223,荣亿精密,2024,9,2024-09,3
920223,荣亿精密,2025,9,2025-09,2
920223,荣亿精密,2023,11,2023-11,5
920223,荣亿精密,2024,11,2024-11,3
920223,荣亿精密,2025,11,2025-11,5
920223,荣亿精密,2023,12,2023-12,6
920223,荣亿精密,2024,12,2024-12,2
920223,荣亿精密,2025,12,2025-12,3
920225,利通科技,2023,1,2023-01,3
920225,利通科技,2024,1,2024-01,3
920225,利通科技,2025,1,2025-01,2
920225,利通科技,2023,7,2023-07,2
920225,利通科技,2024,7,2024-07,1
920225,利通科技,2025,7,2025-07,2
920225,利通科技,2023,10,2023-10,1
920225,利通科技,2024,10,2024-10,6
920225,利通科技,2025,10,2025-10,5
920225,利通科技,2023,11,2023-11,2
920225,利通科技,2024,11,2024-11,4
920225,利通科技,2025,11,2025-11,4
920225,利通科技,2023,12,2023-12,5
920225,利通科技,2024,12,2024-12,2
920225,利通科技,2025,12,2025-12,1
920227,美登科技,2023,11,2023-11,5
920227,美登科技,2024,11,2024-11,6
920227,美登科技,2025,11,2025-11,3
920237,力佳科技,2023,1,2023-01,1
920237,力佳科技,2024,1,2024-01,1
920237,力佳科技,2025,1,2025-01,3
920237,力佳科技,2023,11,2023-11,4
920237,力佳科技,2024,11,2024-11,9
920237,力佳科技,2025,11,2025-11,1
920239,长虹能源,2023,1,2023-01,1
920239,长虹能源,2024,1,2024-01,1
920239,长虹能源,2025,1,2025-01,2
920239,长虹能源,2023,9,2023-09,1
920239,长虹能源,2024,9,2024-09,2
920239,长虹能源,2025,9,2025-09,1
920239,长虹能源,2023,11,2023-11,6
920239,长虹能源,2024,11,2024-11,2
920239,长虹能源,2025,11,2025-11,1
920242,建邦科技,2023,1,2023-01,1
920242,建邦科技,2024,1,2024-01,5
920242,建邦科技,2025,1,2025-01,2
920245,威博液压,2023,1,2023-01,1
920245,威博液压,2024,1,2024-01,3
920245,威博液压,2025,1,2025-01,1
920247,华密新材,2023,1,2023-01,1
920247,华密新材,2024,1,2024-01,5
920247,华密新材,2025,1,2025-01,2
920247,华密新材,2023,11,2023-11,6
920247,华密新材,2024,11,2024-11,4
920247,华密新材,2025,11,2025-11,1
920247,华密新材,2023,12,2023-12,8
920247,华密新材,2024,12,2024-12,3
920247,华密新材,2025,12,2025-12,2
920249,利尔达,2023,2,2023-02,1
920249,利尔达,2024,2,2024-02,3
920249,利尔达,2025,2,2025-02,4
920249,利尔达,2023,4,2023-04,1
920249,利尔达,2024,4,2024-04,1
920249,利尔达,2025,4,2025-04,6
920249,利尔达,2023,12,2023-12,6
920249,利尔达,2024,12,2024-12,2
920249,利尔达,2025,12,2025-12,1
920252,天宏锂电,2023,1,2023-01,4
920252,天宏锂电,2024,1,2024-01,1
920252,天宏锂电,2025,1,2025-01,1
920252,天宏锂电,2023,2,2023-02,3
920252,天宏锂电,2024,2,2024-02,4
920252,天宏锂电,2025,2,2025-02,3
920252,天宏锂电,2023,3,2023-03,3
920252,天宏锂电,2024,3,2024-03,1
920252,天宏锂电,2025,3,2025-03,1
920252,天宏锂电,2023,5,2023-05,1
920252,天宏锂电,2024,5,2024-05,1
920252,天宏锂电,2025,5,2025-05,1
920252,天宏锂电,2023,8,2023-08,1
920252,天宏锂电,2024,8,2024-08,1
920252,天宏锂电,2025,8,2025-08,2
920252,天宏锂电,2023,9,2023-09,1
920252,天宏锂电,2024,9,2024-09,2
920252,天宏锂电,2025,9,2025-09,4
920252,天宏锂电,2023,10,2023-10,1
920252,天宏锂电,2024,10,2024-10,5
920252,天宏锂电,2025,10,2025-10,1
920252,天宏锂电,2023,11,2023-11,5
920252,天宏锂电,2024,11,2024-11,6
920252,天宏锂电,2025,11,2025-11,1
920252,天宏锂电,2023,12,2023-12,6
920252,天宏锂电,2024,12,2024-12,2
920252,天宏锂电,2025,12,2025-12,2
920262,太湖雪,2023,5,2023-05,1
920262,太湖雪,2024,5,2024-05,1
920262,太湖雪,2025,5,2025-05,3
920262,太湖雪,2023,11,2023-11,3
920262,太湖雪,2024,11,2024-11,6
920262,太湖雪,2025,11,2025-11,1
920266,生物谷,2023,1,2023-01,1
920266,生物谷,2024,1,2024-01,7
920266,生物谷,2025,1,2025-01,2
920271,邦德股份,2023,1,2023-01,3
920271,邦德股份,2024,1,2024-01,1
920271,邦德股份,2025,1,2025-01,1
920271,邦德股份,2023,9,2023-09,1
920271,邦德股份,2024,9,2024-09,2
920271,邦德股份,2025,9,2025-09,1
920273,一致魔芋,2023,2,2023-02,1
920273,一致魔芋,2024,2,2024-02,2
920273,一致魔芋,2025,2,2025-02,4
920273,一致魔芋,2023,11,2023-11,4
920273,一致魔芋,2024,11,2024-11,6
920273,一致魔芋,2025,11,2025-11,2
920274,宏裕包材,2023,8,2023-08,2
920274,宏裕包材,2024,8,2024-08,1
920274,宏裕包材,2025,8,2025-08,2
920274,宏裕包材,2023,9,2023-09,1
920274,宏裕包材,2024,9,2024-09,2
920274,宏裕包材,2025,9,2025-09,4
920274,宏裕包材,2023,11,2023-11,5
920274,宏裕包材,2024,11,2024-11,9
920274,宏裕包材,2025,11,2025-11,1
920275,驱动力,2023,1,2023-01,1
920275,驱动力,2024,1,2024-01,1
920275,驱动力,2025,1,2025-01,1
920275,驱动力,2023,11,2023-11,4
920275,驱动力,2024,11,2024-11,6
920275,驱动力,2025,11,2025-11,1
920284,灵鸽科技,2023,12,2023-12,1
920284,灵鸽科技,2024,12,2024-12,1
920284,灵鸽科技,2025,12,2025-12,1
920299,灿能电力,2023,1,2023-01,1
920299,灿能电力,2024,1,2024-01,5
920299,灿能电力,2025,1,2025-01,1
920299,灿能电力,2023,11,2023-11,4
920299,灿能电力,2024,11,2024-11,7
920299,灿能电力,2025,11,2025-11,3
920299,灿能电力,2023,12,2023-12,6
920299,灿能电力,2024,12,2024-12,1
920299,灿能电力,2025,12,2025-12,3
920300,辰光医疗,2023,1,2023-01,1
920300,辰光医疗,2024,1,2024-01,4
920300,辰光医疗,2025,1,2025-01,2
920300,辰光医疗,2023,4,2023-04,1
920300,辰光医疗,2024,4,2024-04,2
920300,辰光医疗,2025,4,2025-04,3
920304,迪尔化工,2023,4,2023-04,3
920304,迪尔化工,2024,4,2024-04,2
920304,迪尔化工,2025,4,2025-04,5
920304,迪尔化工,2023,5,2023-05,3
920304,迪尔化工,2024,5,2024-05,1
920304,迪尔化工,2025,5,2025-05,1
920304,迪尔化工,2023,7,2023-07,1
920304,迪尔化工,2024,7,2024-07,1
920304,迪尔化工,2025,7,2025-07,2
920304,迪尔化工,2023,11,2023-11,4
920304,迪尔化工,2024,11,2024-11,4
920304,迪尔化工,2025,11,2025-11,4
920304,迪尔化工,2023,12,2023-12,6
920304,迪尔化工,2024,12,2024-12,2
920304,迪尔化工,2025,12,2025-12,1
920305,*ST云创,2023,2,2023-02,1
920305,*ST云创,2024,2,2024-02,3
920305,*ST云创,2025,2,2025-02,5
920305,*ST云创,2023,4,2023-04,2
920305,*ST云创,2024,4,2024-04,3
920305,*ST云创,2025,4,2025-04,2
920305,*ST云创,2023,6,2023-06,2
920305,*ST云创,2024,6,2024-06,2
920305,*ST云创,2025,6,2025-06,2
920305,*ST云创,2023,7,2023-07,1
920305,*ST云创,2024,7,2024-07,1
920305,*ST云创,2025,7,2025-07,7
920305,*ST云创,2023,9,2023-09,2
920305,*ST云创,2024,9,2024-09,2
920305,*ST云创,2025,9,2025-09,1
920305,*ST云创,2023,11,2023-11,6
920305,*ST云创,2024,11,2024-11,5
920305,*ST云创,2025,11,2025-11,1
920305,*ST云创,2023,12,2023-12,3
920305,*ST云创,2024,12,2024-12,1
920305,*ST云创,2025,12,2025-12,1
920339,恒太照明,2023,1,2023-01,1
920339,恒太照明,2024,1,2024-01,2
920339,恒太照明,2025,1,2025-01,1
920344,三元基因,2023,5,2023-05,1
920344,三元基因,2024,5,2024-05,1
920344,三元基因,2025,5,2025-05,3
920344,三元基因,2023,11,2023-11,4
920344,三元基因,2024,11,2024-11,2
920344,三元基因,2025,11,2025-11,3
920346,威贸电子,2023,12,2023-12,5
920346,威贸电子,2024,12,2024-12,2
920346,威贸电子,2025,12,2025-12,1
920351,华光源海,2023,1,2023-01,1
920351,华光源海,2024,1,2024-01,4
920351,华光源海,2025,1,2025-01,2
920357,雅葆轩,2023,1,2023-01,1
920357,雅葆轩,2024,1,2024-01,5
920357,雅葆轩,2025,1,2025-01,2
920363,莱赛激光,2023,12,2023-12,1
920363,莱赛激光,2024,12,2024-12,1
